,match_id,tournament_id,tournament_name,tournament_slug,tournament_unique_id,tournament_category_name,tournament_category_slug,user_count,ground_type,tennis_points,has_event_player_statistics,crowd_sourcing_enabled,has_performance_graph_feature,display_inverse_home_away_teams,priority,competition_type
181,12292942,129663,"Boca Raton, Singles Qualifying, W-ITF-USA-14A",boca-raton-singles-qualifying-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,False,False,False,True,0,2
182,12292943,129663,"Boca Raton, Singles Qualifying, W-ITF-USA-14A",boca-raton-singles-qualifying-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,False,False,False,True,0,2
183,12292944,129663,"Boca Raton, Singles Qualifying, W-ITF-USA-14A",boca-raton-singles-qualifying-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,True,True,True,False,0,2
184,12292945,129663,"Boca Raton, Singles Qualifying, W-ITF-USA-14A",boca-raton-singles-qualifying-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,False,False,False,False,0,2
185,12292946,129663,"Boca Raton, Singles Qualifying, W-ITF-USA-14A",boca-raton-singles-qualifying-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,False,True,True,False,0,2
186,12292947,129663,"Boca Raton, Singles Qualifying, W-ITF-USA-14A",boca-raton-singles-qualifying-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,True,False,True,True,0,2
187,12292948,129663,"Boca Raton, Singles Qualifying, W-ITF-USA-14A",boca-raton-singles-qualifying-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,False,False,True,True,0,2
188,12293427,129669,"Gifu, Singles Main, W-ITF-JPN-05A",gifu-singles-main-w-itf-jpn-05a,,ITF Women,itf-women,28,Hardcourt outdoor,,True,True,False,True,0,2
189,12293430,129669,"Gifu, Singles Main, W-ITF-JPN-05A",gifu-singles-main-w-itf-jpn-05a,,ITF Women,itf-women,28,Hardcourt outdoor,,False,True,False,True,0,2
190,12293433,129703,"Antalya, Singles Main, W-ITF-TUR-17A",antalya-singles-main-w-itf-tur-17a,,ITF Women,itf-women,16,Red clay,,False,True,False,True,0,2
191,12293440,129669,"Gifu, Singles Main, W-ITF-JPN-05A",gifu-singles-main-w-itf-jpn-05a,,ITF Women,itf-women,28,Hardcourt outdoor,,False,True,True,True,0,2
192,12293441,129699,"Kursumlijska Banja, Singles Main, W-ITF-SRB-03A",kursumlijska-banja-singles-main-w-itf-srb-03a,,ITF Women,itf-women,21,Red clay,,False,True,True,True,0,2
193,12293442,129703,"Antalya, Singles Main, W-ITF-TUR-17A",antalya-singles-main-w-itf-tur-17a,,ITF Women,itf-women,16,Red clay,,True,True,True,False,0,2
194,12293445,129699,"Kursumlijska Banja, Singles Main, W-ITF-SRB-03A",kursumlijska-banja-singles-main-w-itf-srb-03a,,ITF Women,itf-women,21,Red clay,,False,False,False,False,0,2
195,12293448,129699,"Kursumlijska Banja, Singles Main, W-ITF-SRB-03A",kursumlijska-banja-singles-main-w-itf-srb-03a,,ITF Women,itf-women,21,Red clay,,True,True,True,True,0,2
196,12293451,129669,"Gifu, Singles Main, W-ITF-JPN-05A",gifu-singles-main-w-itf-jpn-05a,,ITF Women,itf-women,28,Hardcourt outdoor,,False,False,False,True,0,2
197,12293457,129710,"Monastir, Singles Main, W-ITF-TUN-27A",monastir-singles-main-w-itf-tun-27a,,ITF Women,itf-women,20,Hardcourt outdoor,,True,False,False,False,0,2
198,12293459,129710,"Monastir, Singles Main, W-ITF-TUN-27A",monastir-singles-main-w-itf-tun-27a,,ITF Women,itf-women,20,Hardcourt outdoor,,True,True,True,True,0,2
199,12293460,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,17,Hardcourt outdoor,,False,True,True,False,0,2
200,12293462,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,False,True,False,True,0,2
201,12293463,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,False,False,True,True,0,2
202,12293464,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,False,True,False,True,0,2
203,12293465,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,False,True,False,False,0,2
204,12293466,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,True,False,False,True,0,2
205,12293468,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,True,True,False,False,0,2
206,12293469,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,False,False,False,False,0,2
207,12293470,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,True,False,True,False,0,2
208,12293471,129684,"Varberg, Singles Main, W-ITF-SWE-01A",varberg-singles-main-w-itf-swe-01a,,ITF Women,itf-women,10,Red clay,,True,False,False,False,0,2
209,12293472,129699,"Kursumlijska Banja, Singles Main, W-ITF-SRB-03A",kursumlijska-banja-singles-main-w-itf-srb-03a,,ITF Women,itf-women,21,Red clay,,True,True,False,False,0,2
210,12293473,129684,"Varberg, Singles Main, W-ITF-SWE-01A",varberg-singles-main-w-itf-swe-01a,,ITF Women,itf-women,10,Red clay,,True,False,True,True,0,2
211,12293474,129733,"Orange Park, Singles Main, M-ITF-USA-09A",orange-park-singles-main-m-itf-usa-09a,,ITF Men,itf-men,14,Red clay,,False,True,False,True,0,2
212,12293475,129699,"Kursumlijska Banja, Singles Main, W-ITF-SRB-03A",kursumlijska-banja-singles-main-w-itf-srb-03a,,ITF Women,itf-women,21,Red clay,,False,False,False,False,0,2
213,12293476,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,17,Hardcourt outdoor,,True,True,False,True,0,2
214,12293477,129733,"Orange Park, Singles Main, M-ITF-USA-09A",orange-park-singles-main-m-itf-usa-09a,,ITF Men,itf-men,14,Red clay,,True,True,False,True,0,2
215,12293478,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,17,Hardcourt outdoor,,False,True,False,True,0,2
216,12293480,129699,"Kursumlijska Banja, Singles Main, W-ITF-SRB-03A",kursumlijska-banja-singles-main-w-itf-srb-03a,,ITF Women,itf-women,21,Red clay,,True,False,True,False,0,2
217,12293481,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,24,Red clay,,True,False,True,False,0,2
218,12293482,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,17,Hardcourt outdoor,,True,True,False,True,0,2
219,12293483,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,24,Red clay,,False,True,True,False,0,2
220,12293484,129684,"Varberg, Singles Main, W-ITF-SWE-01A",varberg-singles-main-w-itf-swe-01a,,ITF Women,itf-women,10,Red clay,,False,True,False,True,0,2
221,12293485,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,17,Hardcourt outdoor,,True,False,False,False,0,2
222,12293486,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,17,Hardcourt outdoor,,True,False,True,False,0,2
223,12293487,129733,"Orange Park, Singles Main, M-ITF-USA-09A",orange-park-singles-main-m-itf-usa-09a,,ITF Men,itf-men,14,Red clay,,True,False,False,False,0,2
224,12293488,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,17,Hardcourt outdoor,,True,False,False,False,0,2
225,12293489,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,True,False,False,False,0,2
226,12293490,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,24,Red clay,,True,False,False,False,0,2
227,12293491,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,False,False,False,True,0,2
228,12293492,129724,"Yecla, Singles Main, W-ITF-ESP-20A",yecla-singles-main-w-itf-esp-20a,,ITF Women,itf-women,42,Hardcourt outdoor,,True,True,True,True,0,2
229,12293493,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,17,Hardcourt outdoor,,True,False,True,False,0,2
230,12293494,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,False,False,False,True,0,2
231,12293495,129724,"Yecla, Singles Main, W-ITF-ESP-20A",yecla-singles-main-w-itf-esp-20a,,ITF Women,itf-women,42,Hardcourt outdoor,,False,True,True,False,0,2
232,12293496,129724,"Yecla, Singles Main, W-ITF-ESP-20A",yecla-singles-main-w-itf-esp-20a,,ITF Women,itf-women,42,Hardcourt outdoor,,False,False,True,True,0,2
233,12293497,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,True,False,True,True,0,2
234,12293498,129684,"Varberg, Singles Main, W-ITF-SWE-01A",varberg-singles-main-w-itf-swe-01a,,ITF Women,itf-women,10,Red clay,,True,True,False,False,0,2
235,12293499,129704,"Antalya, Singles Main, M-ITF-TUR-17A",antalya-singles-main-m-itf-tur-17a,,ITF Men,itf-men,23,Red clay,,True,False,True,False,0,2
236,12293500,129684,"Varberg, Singles Main, W-ITF-SWE-01A",varberg-singles-main-w-itf-swe-01a,,ITF Women,itf-women,10,Red clay,,True,False,False,False,0,2
237,12293501,129724,"Yecla, Singles Main, W-ITF-ESP-20A",yecla-singles-main-w-itf-esp-20a,,ITF Women,itf-women,42,Hardcourt outdoor,,True,True,False,True,0,2
238,12293502,129704,"Antalya, Singles Main, M-ITF-TUR-17A",antalya-singles-main-m-itf-tur-17a,,ITF Men,itf-men,23,Red clay,,False,False,True,True,0,2
239,12293503,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,False,True,True,False,0,2
240,12293505,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,True,False,True,False,0,2
241,12293506,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,True,False,True,False,0,2
242,12293507,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,False,False,False,False,0,2
243,12293508,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,True,False,False,True,0,2
244,12293509,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,24,Red clay,,True,False,True,True,0,2
245,12293510,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,True,True,False,False,0,2
246,12293513,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,True,False,False,False,0,2
247,12293516,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,False,True,True,True,0,2
248,12293517,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,47,Red clay,,False,True,False,False,0,2
249,12293519,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,False,True,True,True,0,2
250,12293523,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,47,Red clay,,True,False,False,False,0,2
251,12293524,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,48,Red clay,,False,False,False,True,0,2
252,12293525,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,True,False,True,True,0,2
253,12293527,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,True,False,True,True,0,2
254,12293528,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,47,Red clay,,True,True,False,True,0,2
255,12293529,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,False,False,True,True,0,2
256,12293530,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,48,Red clay,,True,False,True,False,0,2
257,12293531,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,False,False,True,False,0,2
258,12293533,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,47,Red clay,,False,False,False,True,0,2
259,12293534,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,True,True,True,False,0,2
260,12293535,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,48,Red clay,,False,True,True,False,0,2
261,12293536,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,False,False,True,False,0,2
262,12293537,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,47,Red clay,,True,True,True,True,0,2
263,12293538,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,True,True,True,False,0,2
264,12293539,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,47,Red clay,,True,False,False,False,0,2
265,12293540,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,True,True,False,False,0,2
266,12293541,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,False,True,False,True,0,2
267,12293542,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,False,False,False,False,0,2
268,12293543,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,True,False,True,False,0,2
269,12293544,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,True,False,True,False,0,2
270,12293545,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,False,True,False,True,0,2
271,12293558,129514,"Porto Alegre, Brazil",porto-alegre-brazil,,Challenger,challenger,71,Red clay,,True,False,True,True,0,2
272,12293559,129514,"Porto Alegre, Brazil",porto-alegre-brazil,,Challenger,challenger,72,Red clay,,False,False,False,True,0,2
273,12293560,129514,"Porto Alegre, Brazil",porto-alegre-brazil,,Challenger,challenger,73,Red clay,,True,True,True,False,0,2
274,12293561,129514,"Porto Alegre, Brazil",porto-alegre-brazil,,Challenger,challenger,71,Red clay,,True,True,False,False,0,2
275,12293562,129514,"Porto Alegre, Brazil",porto-alegre-brazil,,Challenger,challenger,72,Red clay,,True,False,False,True,0,2
276,12293563,129514,"Porto Alegre, Brazil",porto-alegre-brazil,,Challenger,challenger,71,Red clay,,True,True,False,True,0,2
277,12293564,129514,"Porto Alegre, Brazil",porto-alegre-brazil,,Challenger,challenger,71,Red clay,,False,True,True,False,0,2
278,12293643,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,True,False,False,False,0,2
279,12293644,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,True,True,True,True,0,2
280,12293645,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,True,False,True,True,0,2
281,12293649,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,True,False,False,False,0,2
282,12293650,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,True,False,False,True,0,2
283,12293651,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,True,True,True,False,0,2
284,12293652,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,False,True,True,False,0,2
285,12293653,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,True,True,True,False,0,2
286,12293656,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,True,True,False,True,0,2
287,12293657,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,False,False,False,True,0,2
288,12293726,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,15,Red clay,,False,True,False,False,0,2
289,12293727,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,15,Red clay,,True,False,False,True,0,2
290,12293728,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,15,Red clay,,True,True,False,True,0,2
291,12293729,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,15,Red clay,,True,True,False,True,0,2
292,12293730,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,15,Red clay,,True,True,False,False,0,2
293,12293731,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,15,Red clay,,True,False,False,False,0,2
294,12293732,129720,"Nottingham, Singles Main, M-ITF-GBR-10A",nottingham-singles-main-m-itf-gbr-10a,,ITF Men,itf-men,18,Hardcourt outdoor,,True,True,True,False,0,2
295,12293733,129720,"Nottingham, Singles Main, M-ITF-GBR-10A",nottingham-singles-main-m-itf-gbr-10a,,ITF Men,itf-men,18,Hardcourt outdoor,,False,False,True,True,0,2
296,12293734,129720,"Nottingham, Singles Main, M-ITF-GBR-10A",nottingham-singles-main-m-itf-gbr-10a,,ITF Men,itf-men,18,Hardcourt outdoor,,True,False,True,False,0,2
297,12293735,129720,"Nottingham, Singles Main, M-ITF-GBR-10A",nottingham-singles-main-m-itf-gbr-10a,,ITF Men,itf-men,18,Hardcourt outdoor,,False,False,True,False,0,2
298,12293736,129720,"Nottingham, Singles Main, M-ITF-GBR-10A",nottingham-singles-main-m-itf-gbr-10a,,ITF Men,itf-men,18,Hardcourt outdoor,,False,False,False,False,0,2
