,match_id,round_id,name,slug,cup_round_type
631,12287009,6,Round of 32,round-of-32,16
632,12287012,6,Round of 32,round-of-32,16
633,12288414,5,Round of 16,round-of-16,8
634,12288415,5,Round of 16,round-of-16,8
635,12288416,5,Round of 16,round-of-16,8
636,12288417,5,Round of 16,round-of-16,8
637,12288418,5,Round of 16,round-of-16,8
638,12288419,5,Round of 16,round-of-16,8
639,12288420,5,Round of 16,round-of-16,8
640,12288421,5,Round of 16,round-of-16,8
641,12288918,6,Round of 32,round-of-32,16
642,12288919,6,Round of 32,round-of-32,16
643,12288922,6,Round of 32,round-of-32,16
644,12288925,6,Round of 32,round-of-32,16
645,12288926,6,Round of 32,round-of-32,16
646,12288931,6,Round of 32,round-of-32,16
647,12288932,6,Round of 32,round-of-32,16
648,12289660,6,Round of 32,round-of-32,16
649,12289664,6,Round of 32,round-of-32,16
650,12289667,6,Round of 32,round-of-32,16
651,12289670,6,Round of 32,round-of-32,16
652,12289671,6,Round of 32,round-of-32,16
653,12289677,6,Round of 32,round-of-32,16
654,12289691,6,Round of 32,round-of-32,16
655,12291698,6,Round of 32,round-of-32,16
656,12291704,6,Round of 32,round-of-32,16
657,12292820,6,Round of 32,round-of-32,16
658,12292823,6,Round of 32,round-of-32,16
659,12292824,6,Round of 32,round-of-32,16
660,12292828,6,Round of 32,round-of-32,16
661,12292930,6,Round of 32,round-of-32,16
662,12292931,6,Round of 32,round-of-32,16
663,12292932,6,Round of 32,round-of-32,16
664,12292933,6,Round of 32,round-of-32,16
665,12292934,6,Round of 32,round-of-32,16
666,12292935,6,Round of 32,round-of-32,16
667,12292936,6,Round of 32,round-of-32,16
668,12292937,6,Round of 32,round-of-32,16
669,12293472,6,Round of 32,round-of-32,16
670,12293474,6,Round of 32,round-of-32,16
671,12293477,6,Round of 32,round-of-32,16
672,12293483,6,Round of 32,round-of-32,16
673,12293486,6,Round of 32,round-of-32,16
674,12293487,6,Round of 32,round-of-32,16
675,12293490,6,Round of 32,round-of-32,16
676,12293495,6,Round of 32,round-of-32,16
677,12293496,6,Round of 32,round-of-32,16
678,12293497,6,Round of 32,round-of-32,16
679,12293501,6,Round of 32,round-of-32,16
680,12293505,6,Round of 32,round-of-32,16
681,12293507,6,Round of 32,round-of-32,16
682,12293508,6,Round of 32,round-of-32,16
683,12293509,6,Round of 32,round-of-32,16
684,12293510,6,Round of 32,round-of-32,16
685,12293516,6,Round of 32,round-of-32,16
686,12293524,6,Round of 32,round-of-32,16
687,12293528,6,Round of 32,round-of-32,16
688,12293530,6,Round of 32,round-of-32,16
689,12293531,6,Round of 32,round-of-32,16
690,12293534,6,Round of 32,round-of-32,16
691,12293535,6,Round of 32,round-of-32,16
692,12293541,6,Round of 32,round-of-32,16
693,12293558,6,Round of 32,round-of-32,16
694,12293559,6,Round of 32,round-of-32,16
695,12293564,6,Round of 32,round-of-32,16
696,12293652,6,Round of 32,round-of-32,16
697,12293653,6,Round of 32,round-of-32,16
698,12293656,6,Round of 32,round-of-32,16
699,12293657,6,Round of 32,round-of-32,16
700,12293728,6,Round of 32,round-of-32,16
701,12293729,6,Round of 32,round-of-32,16
702,12293730,6,Round of 32,round-of-32,16
703,12293739,6,Round of 32,round-of-32,16
704,12293741,6,Round of 32,round-of-32,16
705,12293743,6,Round of 32,round-of-32,16
706,12293745,6,Round of 32,round-of-32,16
707,12293747,6,Round of 32,round-of-32,16
708,12293748,6,Round of 32,round-of-32,16
709,12293750,6,Round of 32,round-of-32,16
710,12293751,6,Round of 32,round-of-32,16
711,12293756,6,Round of 32,round-of-32,16
712,12293757,6,Round of 32,round-of-32,16
713,12293758,6,Round of 32,round-of-32,16
714,12293759,6,Round of 32,round-of-32,16
715,12293760,6,Round of 32,round-of-32,16
716,12293761,6,Round of 32,round-of-32,16
717,12295042,6,Round of 32,round-of-32,16
718,12295043,6,Round of 32,round-of-32,16
719,12295101,6,Round of 32,round-of-32,16
720,12295104,6,Round of 32,round-of-32,16
721,12295105,6,Round of 32,round-of-32,16
722,12295106,6,Round of 32,round-of-32,16
723,12295110,5,Round of 16,round-of-16,8
724,12295121,5,Round of 16,round-of-16,8
725,12295130,5,Round of 16,round-of-16,8
726,12295137,5,Round of 16,round-of-16,8
727,12295143,5,Round of 16,round-of-16,8
728,12295148,5,Round of 16,round-of-16,8
729,12295151,6,Round of 32,round-of-32,16
730,12295152,6,Round of 32,round-of-32,16
731,12295162,6,Round of 32,round-of-32,16
732,12295172,5,Round of 16,round-of-16,8
733,12295180,5,Round of 16,round-of-16,8
734,12295181,5,Round of 16,round-of-16,8
735,12295220,6,Round of 32,round-of-32,16
736,12295223,6,Round of 32,round-of-32,16
737,12295300,6,Round of 32,round-of-32,16
738,12295352,5,Round of 16,round-of-16,8
739,12295353,5,Round of 16,round-of-16,8
740,12295369,5,Round of 16,round-of-16,8
741,12295374,5,Round of 16,round-of-16,8
742,12295430,6,Round of 32,round-of-32,16
743,12295438,5,Round of 16,round-of-16,8
744,12295516,5,Round of 16,round-of-16,8
745,12295525,5,Round of 16,round-of-16,8
746,12295535,5,Round of 16,round-of-16,8
747,12295539,5,Round of 16,round-of-16,8
748,12295550,5,Round of 16,round-of-16,8
749,12295555,6,Round of 32,round-of-32,16
750,12295558,6,Round of 32,round-of-32,16
751,12295588,5,Round of 16,round-of-16,8
752,12295590,6,Round of 32,round-of-32,16
753,12295614,5,Round of 16,round-of-16,8
754,12295720,6,Round of 32,round-of-32,16
755,12295735,5,Round of 16,round-of-16,8
756,12295739,5,Round of 16,round-of-16,8
757,12295812,5,Round of 16,round-of-16,8
758,12295817,5,Round of 16,round-of-16,8
759,12295840,5,Round of 16,round-of-16,8
760,12295842,5,Round of 16,round-of-16,8
761,12295981,5,Round of 16,round-of-16,8
762,12296103,6,Round of 32,round-of-32,16
763,12296104,6,Round of 32,round-of-32,16
764,12296105,6,Round of 32,round-of-32,16
765,12296106,6,Round of 32,round-of-32,16
766,12296107,6,Round of 32,round-of-32,16
767,12296108,6,Round of 32,round-of-32,16
768,12296109,6,Round of 32,round-of-32,16
769,12296111,5,Round of 16,round-of-16,8
770,12296133,5,Round of 16,round-of-16,8
771,12296151,6,Round of 32,round-of-32,16
772,12296152,6,Round of 32,round-of-32,16
773,12296153,6,Round of 32,round-of-32,16
774,12296154,6,Round of 32,round-of-32,16
775,12296155,6,Round of 32,round-of-32,16
776,12296156,6,Round of 32,round-of-32,16
777,12296157,6,Round of 32,round-of-32,16
778,12296158,6,Round of 32,round-of-32,16
779,12296178,6,Round of 32,round-of-32,16
780,12296179,6,Round of 32,round-of-32,16
781,12296180,6,Round of 32,round-of-32,16
782,12296181,6,Round of 32,round-of-32,16
783,12296182,6,Round of 32,round-of-32,16
784,12296183,6,Round of 32,round-of-32,16
785,12296184,6,Round of 32,round-of-32,16
786,12296185,6,Round of 32,round-of-32,16
787,12296279,5,Round of 16,round-of-16,8
788,12296445,5,Round of 16,round-of-16,8
789,12297011,5,Round of 16,round-of-16,8
790,12297018,5,Round of 16,round-of-16,8
791,12297020,5,Round of 16,round-of-16,8
792,12297021,6,Round of 32,round-of-32,16
793,12297022,6,Round of 32,round-of-32,16
794,12297023,6,Round of 32,round-of-32,16
795,12297024,6,Round of 32,round-of-32,16
796,12297025,6,Round of 32,round-of-32,16
797,12297026,6,Round of 32,round-of-32,16
798,12297034,5,Round of 16,round-of-16,8
799,12297159,5,Round of 16,round-of-16,8
800,12297170,5,Round of 16,round-of-16,8
801,12297278,5,Round of 16,round-of-16,8
802,12297336,5,Round of 16,round-of-16,8
803,12297534,5,Round of 16,round-of-16,8
804,12297556,5,Round of 16,round-of-16,8
805,12297572,5,Round of 16,round-of-16,8
806,12297576,5,Round of 16,round-of-16,8
807,12297589,6,Round of 32,round-of-32,16
808,12297590,5,Round of 16,round-of-16,8
809,12297602,5,Round of 16,round-of-16,8
810,12297633,5,Round of 16,round-of-16,8
811,12297637,5,Round of 16,round-of-16,8
812,12297638,5,Round of 16,round-of-16,8
813,12297639,5,Round of 16,round-of-16,8
814,12297640,5,Round of 16,round-of-16,8
815,12297641,5,Round of 16,round-of-16,8
816,12297668,5,Round of 16,round-of-16,8
817,12297671,27,Quarterfinals,quarterfinals,4
818,12297674,27,Quarterfinals,quarterfinals,4
819,12297681,5,Round of 16,round-of-16,8
820,12297684,5,Round of 16,round-of-16,8
821,12297685,5,Round of 16,round-of-16,8
822,12297726,5,Round of 16,round-of-16,8
823,12297727,5,Round of 16,round-of-16,8
824,12297740,5,Round of 16,round-of-16,8
825,12297741,5,Round of 16,round-of-16,8
826,12297748,27,Quarterfinals,quarterfinals,4
827,12297768,5,Round of 16,round-of-16,8
828,12297824,5,Round of 16,round-of-16,8
829,12297825,5,Round of 16,round-of-16,8
830,12297826,5,Round of 16,round-of-16,8
831,12297827,5,Round of 16,round-of-16,8
832,12297828,5,Round of 16,round-of-16,8
833,12297829,5,Round of 16,round-of-16,8
834,12297842,5,Round of 16,round-of-16,8
835,12297843,5,Round of 16,round-of-16,8
836,12297844,5,Round of 16,round-of-16,8
837,12297878,5,Round of 16,round-of-16,8
838,12297879,5,Round of 16,round-of-16,8
839,12297880,5,Round of 16,round-of-16,8
840,12297881,5,Round of 16,round-of-16,8
841,12297903,5,Round of 16,round-of-16,8
842,12297924,27,Quarterfinals,quarterfinals,4
843,12297964,5,Round of 16,round-of-16,8
844,12297965,5,Round of 16,round-of-16,8
845,12297966,5,Round of 16,round-of-16,8
846,12297967,5,Round of 16,round-of-16,8
847,12297978,5,Round of 16,round-of-16,8
848,12297986,5,Round of 16,round-of-16,8
849,12297990,6,Round of 32,round-of-32,16
850,12298012,5,Round of 16,round-of-16,8
851,12298013,5,Round of 16,round-of-16,8
852,12298014,5,Round of 16,round-of-16,8
853,12298044,5,Round of 16,round-of-16,8
854,12298084,5,Round of 16,round-of-16,8
855,12298085,5,Round of 16,round-of-16,8
856,12298086,5,Round of 16,round-of-16,8
857,12298087,5,Round of 16,round-of-16,8
858,12298088,5,Round of 16,round-of-16,8
859,12298097,5,Round of 16,round-of-16,8
860,12298098,5,Round of 16,round-of-16,8
861,12298099,5,Round of 16,round-of-16,8
862,12298100,5,Round of 16,round-of-16,8
863,12298101,5,Round of 16,round-of-16,8
864,12298103,5,Round of 16,round-of-16,8
865,12298149,5,Round of 16,round-of-16,8
866,12298150,5,Round of 16,round-of-16,8
867,12298151,5,Round of 16,round-of-16,8
868,12298152,5,Round of 16,round-of-16,8
869,12298153,5,Round of 16,round-of-16,8
870,12298187,5,Round of 16,round-of-16,8
871,12298211,5,Round of 16,round-of-16,8
872,12298213,5,Round of 16,round-of-16,8
873,12298214,5,Round of 16,round-of-16,8
874,12298215,5,Round of 16,round-of-16,8
875,12298221,5,Round of 16,round-of-16,8
876,12298225,5,Round of 16,round-of-16,8
877,12298245,5,Round of 16,round-of-16,8
878,12298247,5,Round of 16,round-of-16,8
879,12298275,5,Round of 16,round-of-16,8
880,12298276,5,Round of 16,round-of-16,8
881,12298277,5,Round of 16,round-of-16,8
882,12298278,5,Round of 16,round-of-16,8
883,12298279,5,Round of 16,round-of-16,8
884,12298336,5,Round of 16,round-of-16,8
885,12298337,5,Round of 16,round-of-16,8
886,12298341,5,Round of 16,round-of-16,8
887,12298342,5,Round of 16,round-of-16,8
888,12298343,5,Round of 16,round-of-16,8
889,12298345,5,Round of 16,round-of-16,8
890,12298371,5,Round of 16,round-of-16,8
891,12298372,5,Round of 16,round-of-16,8
892,12298375,5,Round of 16,round-of-16,8
893,12298376,5,Round of 16,round-of-16,8
894,12298406,5,Round of 16,round-of-16,8
895,12298407,5,Round of 16,round-of-16,8
896,12298410,5,Round of 16,round-of-16,8
897,12298411,5,Round of 16,round-of-16,8
898,12298430,5,Round of 16,round-of-16,8
899,12298434,5,Round of 16,round-of-16,8
900,12298435,5,Round of 16,round-of-16,8
901,12298436,5,Round of 16,round-of-16,8
902,12298438,5,Round of 16,round-of-16,8
903,12298441,5,Round of 16,round-of-16,8
904,12298445,5,Round of 16,round-of-16,8
905,12298447,5,Round of 16,round-of-16,8
906,12298448,5,Round of 16,round-of-16,8
907,12298449,5,Round of 16,round-of-16,8
908,12298450,5,Round of 16,round-of-16,8
909,12298451,5,Round of 16,round-of-16,8
910,12298452,5,Round of 16,round-of-16,8
911,12298457,5,Round of 16,round-of-16,8
912,12298492,5,Round of 16,round-of-16,8
913,12298510,5,Round of 16,round-of-16,8
914,12298511,5,Round of 16,round-of-16,8
915,12298534,5,Round of 16,round-of-16,8
916,12298541,5,Round of 16,round-of-16,8
917,12298542,5,Round of 16,round-of-16,8
918,12298543,5,Round of 16,round-of-16,8
919,12298547,5,Round of 16,round-of-16,8
920,12298549,5,Round of 16,round-of-16,8
921,12298550,5,Round of 16,round-of-16,8
922,12298551,5,Round of 16,round-of-16,8
923,12298553,5,Round of 16,round-of-16,8
924,12298582,5,Round of 16,round-of-16,8
925,12298585,5,Round of 16,round-of-16,8
926,12298586,5,Round of 16,round-of-16,8
927,12298595,5,Round of 16,round-of-16,8
928,12298599,5,Round of 16,round-of-16,8
929,12298630,6,Round of 32,round-of-32,16
930,12298644,5,Round of 16,round-of-16,8
931,12298718,5,Round of 16,round-of-16,8
932,12298737,5,Round of 16,round-of-16,8
933,12298767,5,Round of 16,round-of-16,8
934,12298791,5,Round of 16,round-of-16,8
935,12298795,5,Round of 16,round-of-16,8
936,12298800,5,Round of 16,round-of-16,8
937,12298801,5,Round of 16,round-of-16,8
938,12298802,5,Round of 16,round-of-16,8
939,12298803,5,Round of 16,round-of-16,8
940,12298804,5,Round of 16,round-of-16,8
941,12298806,5,Round of 16,round-of-16,8
942,12298945,5,Round of 16,round-of-16,8
943,12298993,5,Round of 16,round-of-16,8
944,12298994,5,Round of 16,round-of-16,8
945,12298995,5,Round of 16,round-of-16,8
946,12298996,5,Round of 16,round-of-16,8
947,12298997,5,Round of 16,round-of-16,8
948,12298998,5,Round of 16,round-of-16,8
949,12298999,5,Round of 16,round-of-16,8
950,12299034,5,Round of 16,round-of-16,8
951,12299042,5,Round of 16,round-of-16,8
952,12299454,5,Round of 16,round-of-16,8
953,12299478,5,Round of 16,round-of-16,8
954,12299479,5,Round of 16,round-of-16,8
955,12299492,5,Round of 16,round-of-16,8
956,12299493,5,Round of 16,round-of-16,8
957,12299494,5,Round of 16,round-of-16,8
958,12299503,5,Round of 16,round-of-16,8
959,12299621,27,Quarterfinals,quarterfinals,4
960,12299627,27,Quarterfinals,quarterfinals,4
961,12299628,5,Round of 16,round-of-16,8
962,12299649,27,Quarterfinals,quarterfinals,4
963,12299654,5,Round of 16,round-of-16,8
964,12299656,5,Round of 16,round-of-16,8
965,12299857,27,Quarterfinals,quarterfinals,4
966,12299916,28,Semifinals,semifinals,2
967,12299933,28,Semifinals,semifinals,2
968,12299952,27,Quarterfinals,quarterfinals,4
969,12299979,27,Quarterfinals,quarterfinals,4
970,12300022,27,Quarterfinals,quarterfinals,4
971,12300065,27,Quarterfinals,quarterfinals,4
972,12300090,27,Quarterfinals,quarterfinals,4
973,12300111,27,Quarterfinals,quarterfinals,4
974,12300112,27,Quarterfinals,quarterfinals,4
975,12300122,5,Round of 16,round-of-16,8
976,12300159,27,Quarterfinals,quarterfinals,4
977,12300228,27,Quarterfinals,quarterfinals,4
978,12300262,27,Quarterfinals,quarterfinals,4
979,12300263,27,Quarterfinals,quarterfinals,4
980,12300264,27,Quarterfinals,quarterfinals,4
981,12300269,27,Quarterfinals,quarterfinals,4
982,12300335,27,Quarterfinals,quarterfinals,4
983,12300356,27,Quarterfinals,quarterfinals,4
984,12300396,27,Quarterfinals,quarterfinals,4
985,12300397,27,Quarterfinals,quarterfinals,4
986,12300398,27,Quarterfinals,quarterfinals,4
987,12300425,27,Quarterfinals,quarterfinals,4
988,12300450,27,Quarterfinals,quarterfinals,4
989,12300483,27,Quarterfinals,quarterfinals,4
990,12300496,27,Quarterfinals,quarterfinals,4
991,12300497,27,Quarterfinals,quarterfinals,4
992,12300498,27,Quarterfinals,quarterfinals,4
993,12300516,27,Quarterfinals,quarterfinals,4
994,12300544,27,Quarterfinals,quarterfinals,4
995,12300545,27,Quarterfinals,quarterfinals,4
996,12300546,27,Quarterfinals,quarterfinals,4
997,12300594,27,Quarterfinals,quarterfinals,4
998,12300610,27,Quarterfinals,quarterfinals,4
999,12300620,27,Quarterfinals,quarterfinals,4
1000,12300657,27,Quarterfinals,quarterfinals,4
1001,12300659,27,Quarterfinals,quarterfinals,4
1002,12300674,27,Quarterfinals,quarterfinals,4
1003,12300688,27,Quarterfinals,quarterfinals,4
1004,12300740,27,Quarterfinals,quarterfinals,4
1005,12300797,27,Quarterfinals,quarterfinals,4
1006,12300835,27,Quarterfinals,quarterfinals,4
1007,12300836,27,Quarterfinals,quarterfinals,4
1008,12300862,27,Quarterfinals,quarterfinals,4
1009,12300971,27,Quarterfinals,quarterfinals,4
1010,12301004,27,Quarterfinals,quarterfinals,4
1011,12301005,27,Quarterfinals,quarterfinals,4
1012,12301029,27,Quarterfinals,quarterfinals,4
1013,12301030,27,Quarterfinals,quarterfinals,4
1014,12301031,27,Quarterfinals,quarterfinals,4
1015,12301034,27,Quarterfinals,quarterfinals,4
1016,12301039,27,Quarterfinals,quarterfinals,4
1017,12301049,27,Quarterfinals,quarterfinals,4
1018,12301053,5,Round of 16,round-of-16,8
1019,12301128,27,Quarterfinals,quarterfinals,4
1020,12301140,27,Quarterfinals,quarterfinals,4
1021,12301215,27,Quarterfinals,quarterfinals,4
1022,12301217,27,Quarterfinals,quarterfinals,4
1023,12302789,27,Quarterfinals,quarterfinals,4
1024,12260084,27,Quarterfinals,quarterfinals,4
1025,12261530,28,Semifinals,semifinals,2
1026,12261531,28,Semifinals,semifinals,2
1027,12261592,28,Semifinals,semifinals,2
1028,12261593,28,Semifinals,semifinals,2
1029,12276770,27,Quarterfinals,quarterfinals,4
1030,12276777,27,Quarterfinals,quarterfinals,4
1031,12276778,27,Quarterfinals,quarterfinals,4
1032,12276779,27,Quarterfinals,quarterfinals,4
1033,12276805,27,Quarterfinals,quarterfinals,4
1034,12276806,5,Round of 16,round-of-16,8
1035,12276807,5,Round of 16,round-of-16,8
1036,12276808,27,Quarterfinals,quarterfinals,4
1037,12276812,27,Quarterfinals,quarterfinals,4
1038,12276813,5,Round of 16,round-of-16,8
1039,12276814,5,Round of 16,round-of-16,8
1040,12276815,5,Round of 16,round-of-16,8
1041,12276816,5,Round of 16,round-of-16,8
1042,12276817,27,Quarterfinals,quarterfinals,4
1043,12276818,5,Round of 16,round-of-16,8
1044,12276819,5,Round of 16,round-of-16,8
1045,12276824,27,Quarterfinals,quarterfinals,4
1046,12276825,28,Semifinals,semifinals,2
1047,12276826,28,Semifinals,semifinals,2
1048,12276828,27,Quarterfinals,quarterfinals,4
1049,12276829,27,Quarterfinals,quarterfinals,4
1050,12276830,27,Quarterfinals,quarterfinals,4
1051,12276832,5,Round of 16,round-of-16,8
1052,12276833,5,Round of 16,round-of-16,8
1053,12276834,5,Round of 16,round-of-16,8
1054,12276835,27,Quarterfinals,quarterfinals,4
1055,12276836,5,Round of 16,round-of-16,8
1056,12276837,27,Quarterfinals,quarterfinals,4
1057,12276838,5,Round of 16,round-of-16,8
1058,12276839,27,Quarterfinals,quarterfinals,4
1059,12276841,5,Round of 16,round-of-16,8
1060,12276842,28,Semifinals,semifinals,2
1061,12276844,5,Round of 16,round-of-16,8
1062,12276845,27,Quarterfinals,quarterfinals,4
1063,12276846,5,Round of 16,round-of-16,8
1064,12276855,5,Round of 16,round-of-16,8
1065,12276856,5,Round of 16,round-of-16,8
1066,12276858,27,Quarterfinals,quarterfinals,4
1067,12276859,28,Semifinals,semifinals,2
1068,12276860,27,Quarterfinals,quarterfinals,4
1069,12276862,5,Round of 16,round-of-16,8
1070,12276864,5,Round of 16,round-of-16,8
1071,12276865,27,Quarterfinals,quarterfinals,4
1072,12276866,5,Round of 16,round-of-16,8
