,match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp
696,12292937,1649,2802,,,,1714592285
697,12293472,1891,2595,,,,1714570307
698,12293474,2886,2806,,,,1714592945
699,12293477,3254,3325,,,,1714579502
700,12293483,4757,59594,,,,1714585160
701,12293486,1662,1647,,,,1714570099
702,12293487,2808,3100,,,,1714583327
703,12293490,2900,1812,,,,1714581558
704,12293495,2409,3577,,,,1714574607
705,12293496,1967,2124,2999,,,1714579413
706,12293497,2734,3783,,,,1714568772
707,12293501,1695,2655,4993,,,1714575757
708,12293505,2286,2927,,,,1714567561
709,12293507,2803,3731,3826,,,1714576676
710,12293508,,,,,,1714570760
711,12293509,3330,3431,2691,,,1714576501
712,12293510,3780,1941,,,,1714569419
713,12293516,,,,,,1714568997
714,12293524,1245,2590,1984,,,1714571170
715,12293528,3345,2126,,,,1714577501
716,12293530,1899,2839,,,,1714567238
717,12293531,2253,2771,,,,1714573777
718,12293534,4868,2856,3180,,,1714576735
719,12293535,3228,1920,,,,1714572090
720,12293541,1647,2529,,,,1714568002
721,12293558,2817,1992,1816,,,1714575394
722,12293559,2549,4325,562,,,1714575991
723,12293564,4859,4104,,,,1714588469
724,12293652,,,,,,
725,12293653,1472,4381,,,,1714613620
726,12293656,2391,2432,,,,1714602229
727,12293657,1597,1843,,,,1714606597
728,12293728,1685,1223,,,,1714567337
729,12293729,3479,2781,,,,1714571170
730,12293730,2175,2061,,,,1714568549
731,12293739,9223,34320,,,,1714581728
732,12293741,9808,3411,,,,1714582239
733,12293743,2374,5009,,,,1714589415
734,12293745,3433,2967,,,,1714599080
735,12293747,1661,3013,,,,1714591008
736,12293748,1910,1446,,,,1714597088
737,12293750,2833,3478,,,,1714598870
738,12293751,2911,1462,,,,1714602444
739,12293756,2744,2757,,,,1714582316
740,12293757,3541,2011,,,,1714585834
741,12293758,4387,2336,,,,1714579151
742,12293759,2256,2479,,,,1714588456
743,12293760,3410,3259,,,,1714577828
744,12293761,1400,2313,,,,1714599510
745,12295042,1737,2452,,,,1714568713
746,12295043,1692,4240,,,,1714570161
747,12295101,2670,2004,,,,1714638180
748,12295104,1891,1673,,,,1714638440
749,12295105,2015,1723,4055,,,1714577181
750,12295106,1286,1428,,,,1714583812
751,12295110,4534,2226,,,,1714734572
752,12295121,99780,2698,,,,1714739686
753,12295130,2410,4140,,,,1714648368
754,12295137,4029,2772,,,,1714735364
755,12295143,3067,2167,,,,1714644312
756,12295148,1518,1925,,,,1714642468
757,12295151,3088,2797,,,,1714572020
758,12295152,3459,2424,,,,1714577207
759,12295162,2243,4082,3610,,,1714576235
760,12295172,,,,,,1714641378
761,12295180,3632,2574,,,,1714740544
762,12295181,3449,2743,83020,,,1714645746
763,12295220,3093,2053,,,,1714572946
764,12295223,2325,4997,,,,1714570757
765,12295300,2303,4467,2995,,,1714580519
766,12295352,1260,2568,,,,1714642242
767,12295353,4049,4401,,,,1714656950
768,12295369,2495,2373,3362,,,1714645816
769,12295374,3332,3737,2111,,,1714738726
770,12295430,2600,2362,,,,1714569928
771,12295438,1843,2515,2726,,,1714743891
772,12295516,3031,1741,,,,1714642200
773,12295525,2586,3322,2571,,,1714640394
774,12295535,2310,4231,,,,1714656894
775,12295539,2534,3071,,,,1714648068
776,12295550,4154,4345,2318,,,1714649738
777,12295555,1640,3445,2331,,,1714573308
778,12295558,2958,2855,2319,,,1714578658
779,12295588,2601,2181,2520,,,1714657854
780,12295590,3318,3654,,,,1714574317
781,12295614,2986,2126,4967,,,1714654747
782,12295720,2018,2395,,,,1714580703
783,12295735,2524,1784,,,,1714649554
784,12295739,2146,3079,,,,1714744900
785,12295812,2185,2758,,,,1714649995
786,12295817,3737,3130,,,,1714643837
787,12295840,1904,1635,,,,1714644613
788,12295842,3004,3814,,,,1714644505
789,12295981,1738,1124,,,,1714671159
790,12296103,1916,2123,,,,1714586436
791,12296104,2247,2622,,,,1714585968
792,12296105,3545,4070,,,,1714580095
793,12296106,2178,2823,2798,,,1714580920
794,12296107,1765,1996,,,,1714577711
795,12296108,2585,2056,2816,,,1714594203
796,12296109,3673,3946,3543,,,1714593047
797,12296111,2697,2003,,,,1714671634
798,12296133,2459,4169,,,,1714665282
799,12296151,2708,1784,,,,1714596512
800,12296152,10518,13824,,,,1714574142
801,12296153,3991,4848,,,,1714583343
802,12296154,3568,1860,,,,1714592881
803,12296155,8832,2062,2523,,,1714583235
804,12296156,2877,4501,,,,1714595670
805,12296157,2543,1963,,,,1714590314
806,12296158,2885,2325,,,,1714589396
807,12296178,2390,2772,,,,1714594389
808,12296179,2135,4039,5749,,,1714600461
809,12296180,3463,57597,,,,1714606139
810,12296181,2895,1790,,,,1714591675
811,12296182,1823,2436,,,,1714576222
812,12296183,3013,5097,2080,,,1714597019
813,12296184,2957,2112,,,,1714585731
814,12296185,3239,2543,,,,1714603037
815,12296279,2003,3213,,,,1714675515
816,12296445,2193,2002,,,,1714664993
817,12297011,2472,2942,3527,,,1714698561
818,12297018,3160,2833,,,,1714615450
819,12297020,3051,2101,2176,,,1714617293
820,12297021,2873,2936,3281,,,1714604031
821,12297022,2942,3103,,,,1714600802
822,12297023,1652,3946,1816,,,1714614406
823,12297024,1987,2518,,,,1714594508
824,12297025,,,,,,
825,12297026,,,,,,
826,12297034,2745,4131,2805,,,1714633287
827,12297159,1279,1979,,,,1714613527
828,12297170,2775,2855,,,,1714621844
829,12297278,3353,2192,,,,1714615526
830,12297336,2680,2680,2224,,,1714620862
831,12297534,2968,2494,,,,1714642506
832,12297556,2251,1541,,,,1714639994
833,12297572,2725,2964,3369,,,1714622551
834,12297576,1655,3044,2344,,,1714652427
835,12297589,2707,2763,,,,1714570891
836,12297590,3907,2536,,,,1714644842
837,12297602,4514,3650,1827,,,1714661382
838,12297633,2710,4049,,,,1714643855
839,12297637,2557,3786,,,,1714657402
840,12297638,1664,1924,,,,1714650200
841,12297639,2705,2699,,,,1714636512
842,12297640,2322,2216,,,,1714636080
843,12297641,3689,3736,,,,1714637537
844,12297668,2197,2494,,,,1714641388
845,12297671,2267,2265,,,,1714632306
846,12297674,3747,3906,1915,,,1714637848
847,12297681,1929,3879,4384,,,1714646745
848,12297684,1849,418,,,,1714654016
849,12297685,2606,2732,,,,1714651800
850,12297726,3283,2709,,,,1714640629
851,12297727,3011,2419,,,,1714646413
852,12297740,3374,1880,,,,1714642599
853,12297741,2034,2070,,,,1714641089
854,12297748,2580,3623,2592,,,1714636749
855,12297768,1858,1567,,,,1714652773
856,12297824,4481,4387,,,,1714638926
857,12297825,2145,3190,,,,1714645445
858,12297826,,,,,,1714640181
859,12297827,3225,5194,,,,1714637057
860,12297828,3898,2340,,,,1714638014
861,12297829,2804,4164,3688,,,1714745818
862,12297842,1558,5416,2499,,,1714659474
863,12297843,1927,2682,,,,1714643241
864,12297844,1690,3507,,,,1714648393
865,12297878,3243,2171,,,,1714636946
866,12297879,3355,4430,2418,,,1714657722
867,12297880,1833,3713,,,,1714644457
868,12297881,2468,2158,,,,1714640148
869,12297903,1542,3061,,,,1714638865
870,12297924,2953,5299,,,,1714633327
871,12297964,1409,3358,,,,1714635287
872,12297965,4290,1660,,,,1714646993
873,12297966,2840,1824,2119,,,1714643289
874,12297967,2464,2126,,,,1714642010
875,12297978,2144,2108,,,,1714639533
876,12297986,2580,3701,2162,,,1714647277
877,12297990,2365,1721,,,,1714580199
878,12298012,2815,2802,2547,,,1714644781
879,12298013,,,,,,1714643858
880,12298014,3101,3484,3046,,,1714645958
881,12298044,2667,2333,,,,1714641807
882,12298084,3125,3388,3110,,,1714661546
883,12298085,2731,4010,60957,,,1714668259
884,12298086,3235,2052,,,,1714640956
885,12298087,1773,2627,,,,1714642851
886,12298088,3887,2697,3677,,,1714648241
887,12298097,3559,2511,4844,,,1714656956
888,12298098,2260,2461,,,,1714636342
889,12298099,1328,1491,,,,1714641555
890,12298100,2921,3524,2877,,,1714640041
891,12298101,2445,4504,3447,,,1714646452
892,12298103,6867,1745,,,,1714661154
893,12298149,3015,2028,,,,1714641224
894,12298150,1971,2034,,,,1714640472
895,12298151,2970,3279,2087,,,1714644665
896,12298152,3282,3477,4240,,,1714651382
897,12298153,2813,3329,,,,1714641297
898,12298187,2425,2651,,,,1714647827
899,12298211,2368,2848,,,,1714652412
900,12298213,1597,2296,2074,,,1714645638
901,12298214,1364,2656,,,,1714642357
902,12298215,1500,2282,,,,1714656700
903,12298221,2427,4443,,,,1714646637
904,12298225,2451,3013,,,,1714644571
905,12298245,3769,2414,,,,1714652032
906,12298247,2301,1641,,,,1714657540
907,12298275,4787,2013,,,,1714650358
908,12298276,3711,4710,,,,1714645009
909,12298277,,,,,,1714640732
910,12298278,2317,3074,,,,1714652653
911,12298279,3749,1204,3830,,,1714646363
912,12298336,1744,1786,,,,1714649125
913,12298337,2039,520,,,,1714652543
914,12298341,3067,2843,,,,1714654828
915,12298342,3547,3100,,,,1714665526
916,12298343,1759,3252,,,,1714643117
917,12298345,3603,2885,2128,,,1714654914
918,12298371,2853,2492,,,,1714644759
919,12298372,2930,3678,,,,1714648098
920,12298375,3542,3182,,,,1714637789
921,12298376,1803,1719,,,,1714635542
922,12298406,2731,2478,,,,1714647220
923,12298407,3224,4030,,,,1714651688
924,12298410,1585,284,,,,1714647435
925,12298411,2947,3327,,,,1714646633
926,12298430,4297,3894,3699,,,1714661220
927,12298434,3034,4966,,,,1714647220
928,12298435,2526,2527,,,,1714665088
929,12298436,3077,2915,2786,,,1714654383
930,12298438,2569,2679,,,,1714649280
931,12298441,,,,,,1714680000
932,12298445,2532,4138,,,,1714649060
933,12298447,2194,2183,,,,1714647112
934,12298448,2035,2136,,,,1714647657
935,12298449,3631,2839,2781,,,1714654718
936,12298450,2125,3926,,,,1714653525
937,12298451,3441,2692,,,,1714648808
938,12298452,2680,2162,,,,1714647604
939,12298457,3271,2297,,,,1714646767
940,12298492,2402,2453,,,,1714651517
941,12298510,1960,3213,,,,1714671145
942,12298511,2202,1838,,,,1714666520
943,12298534,2729,4915,,,,1714671218
944,12298541,2923,2589,,,,1714611648
945,12298542,2139,2404,,,,1714683534
946,12298543,1452,1975,,,,1714685170
947,12298547,2147,1678,,,,1714664891
948,12298549,2008,3035,,,,1714732602
949,12298550,2602,2305,2433,,,1714741889
950,12298551,2586,2723,,,,1714726529
951,12298553,2310,3253,,,,1714734068
952,12298582,,,,,,1714664232
953,12298585,1901,1940,,,,1714662614
954,12298586,2987,2612,,,,1714668609
955,12298595,1807,,,,,1714670699
956,12298599,3041,2223,,,,1714665963
957,12298630,1578,1562,,,,1714594353
958,12298644,1833,4127,,,,1714666458
959,12298718,2491,2191,,,,1714661750
960,12298737,1995,2114,2928,,,1714668601
961,12298767,2038,2472,,,,1714661060
962,12298791,3198,1921,,,,1714605721
963,12298795,2109,4221,,,,1714663420
964,12298800,1686,2549,,,,1714679654
965,12298801,2451,1464,,,,1714682678
966,12298802,2295,2171,,,,1714665442
967,12298803,2260,2213,,,,1714667605
968,12298804,2829,2087,,,,1714670611
969,12298806,1944,2480,,,,1714674373
970,12298945,3251,2676,,,,1714673903
971,12298993,2059,4451,3865,,,1714668993
972,12298994,2841,1745,,,,1714677099
973,12298995,2623,2847,,,,1714661783
974,12298996,1828,2170,,,,1714666721
975,12298997,5700,6031,,,,1714670871
976,12298998,4582,2864,2351,,,1714666213
977,12298999,2394,1840,,,,1714661318
978,12299034,3620,4275,,,,1714669468
979,12299042,2238,3391,,,,1714677586
980,12299454,1509,1441,,,,1714677178
981,12299478,2046,2105,4017,,,1714684295
982,12299479,3857,1770,1377,,,1714680300
983,12299492,2980,3134,,,,1714697873
984,12299493,1936,2573,,,,1714682660
985,12299494,1737,4040,,,,1714682285
986,12299503,2326,4910,,,,1714690122
987,12299621,2798,2584,2527,,,1714718094
988,12299627,1631,2108,,,,1714700632
989,12299628,,,,,,
990,12299649,2560,3408,3429,,,1714708757
991,12299654,,,,,,
992,12299656,5529,2390,7302,,,1714684578
993,12299857,1754,2614,3332,,,1714708291
994,12299916,3094,3831,,,,1714733206
995,12299933,2184,2939,3216,,,1714736092
996,12299952,3740,3257,,,,1714725577
997,12299979,2317,3892,2783,,,1714735504
998,12300022,2381,2210,,,,1714724190
999,12300065,4395,3241,3100,,,1714736481
1000,12300090,3639,2569,,,,1714735555
1001,12300111,,,,,,1714727370
1002,12300112,2159,3132,2129,,,1714730987
1003,12300122,4000,2476,,,,1714727937
1004,12300159,2073,2456,,,,1714731159
1005,12300228,2704,2210,,,,1714748709
1006,12300262,2499,2668,,,,1714733645
1007,12300263,,,,,,1714721881
1008,12300264,1902,5151,4861,,,1714730233
1009,12300269,79779,82786,2475,,,1714818139
1010,12300335,1928,2191,,,,1714724191
1011,12300356,2590,3371,,,,1714724790
1012,12300396,2440,1685,,,,1714736300
1013,12300397,1667,4393,187,,,1714757542
1014,12300398,2899,2108,,,,1714728606
1015,12300425,11042,3398,,,,1714731416
1016,12300450,2394,3183,2395,,,1714741894
1017,12300483,11093,1616,,,,1714731360
1018,12300496,1994,2995,,,,1714727867
1019,12300497,2209,2312,,,,1714734600
1020,12300498,3344,2373,,,,1714731394
1021,12300516,10849,12213,,,,1714721559
1022,12300544,3135,1841,2117,,,1714732199
1023,12300545,5787,3957,,,,1714733089
1024,12300546,3133,3229,,,,1714730483
1025,12300594,2350,4633,,,,1714730460
1026,12300610,1893,3183,,,,1714727845
1027,12300620,2290,2723,,,,1714746255
1028,12300657,1442,332,,,,1714742230
1029,12300659,5125,3520,4672,,,1714745705
1030,12300674,2052,2563,,,,1714732963
1031,12300688,3203,2355,,,,1714734302
1032,12300740,2422,3208,,,,1714729957
1033,12300797,3302,4238,2274,,,1714744913
1034,12300835,1767,2068,,,,1714733743
1035,12300836,3453,2352,,,,1714735581
1036,12300862,2359,1946,,,,1714735696
1037,12300971,2114,2421,,,,1714737160
1038,12301004,2516,2137,,,,1714737123
1039,12301005,4916,4637,,,,1714745795
1040,12301029,4563,80219,,,,1714733708
1041,12301030,2471,2902,,,,1714729670
1042,12301031,2202,2111,,,,1714729411
1043,12301034,2223,2798,2839,,,1714732820
1044,12301039,10231,2992,,,,1714730457
1045,12301049,1758,3201,,,,1714745703
1046,12301053,3880,2948,,,,1714675946
1047,12301128,3476,3320,3706,,,1714752672
1048,12301140,2572,2977,2157,,,1714736533
1049,12301215,2242,2837,3044,,,1714741622
1050,12301217,2093,2278,2260,,,1714742011
1051,12302789,,,,,,
1052,12260084,,,,,,1714673721
1053,12261530,2366,1992,,,,1714747785
1054,12261531,,,,,,1714760073
1055,12261592,1827,2396,,,,1714660752
1056,12261593,1460,3379,3389,,,1714683541
1057,12276770,3567,2190,,,,1714817591
1058,12276777,2349,3084,4182,,,1714808850
1059,12276778,4311,2756,110738,,,1714712700
1060,12276779,2173,3670,113847,,,1714711685
1061,12276805,2275,3528,2469,,,1714761994
1062,12276806,1782,3149,,,,1714657086
1063,12276807,1620,2295,2987,,,1714665027
1064,12276808,2979,4279,4121,,,1714758758
1065,12276812,4271,3920,1928,,,1714753463
1066,12276813,2473,3702,2436,,,1714677913
1067,12276814,2528,2045,,,,1714680674
1068,12276815,,,,,,1714660609
1069,12276816,2343,1946,,,,1714657666
1070,12276817,2311,2853,,,,1714747535
1071,12276818,2395,3222,,,,1714671346
1072,12276819,4128,2357,,,,1714668508
1073,12276824,,,,,,1714674906
1074,12276825,1696,2778,,,,1714765603
1075,12276826,2096,2162,,,,1714767512
1076,12276828,1799,2707,,,,1714694909
1077,12276829,3116,2373,,,,1714689856
1078,12276830,,,,,,1714682855
1079,12276832,2728,2403,,,,1714726555
1080,12276833,1813,1793,3258,,,1714737093
1081,12276834,2747,2384,11604,,,1714728827
1082,12276835,2553,3524,,,,1714744623
1083,12276836,1943,1801,,,,1714736438
1084,12276837,,,,,,1714749366
1085,12276838,3654,868,2412,,,1714734352
1086,12276839,2253,3549,,,,1714744446
1087,12276841,4527,9427,,,,1714728848
1088,12276842,4065,3037,,,,1714828627
1089,12276844,3245,5292,,,,1714727068
1090,12276845,2356,2312,,,,1714751786
1091,12276846,1654,1913,3452,,,1714737027
1092,12276855,4044,3399,,,,1714666971
1093,12276856,1554,3450,,,,1714672980
1094,12276858,,,,,,1714728467
1095,12276859,1793,3452,,,,1714830973
1096,12276860,3385,2276,4215,,,1714753201
1097,12276862,4135,4024,2796,,,1714664332
1098,12276864,5991,3756,,,,1714658100
1099,12276865,1987,2525,3329,,,1714742630
1100,12276866,1587,3989,3714,,,1714666781
1101,12276868,2272,2210,,,,1714761039
1102,12276923,3061,2150,2950,,,1714831430
1103,12276926,3208,16215,1705,,,1714746729
1104,12276928,2285,3364,2755,,,1714662594
1105,12276930,2114,2372,,,,1714748340
1106,12276931,3403,2487,2639,,,1714757504
1107,12276933,2565,2231,2515,,,1714755266
1108,12276934,1415,2213,,,,1714653966
1109,12276935,2741,2902,,,,1714822277
1110,12276974,2262,2337,2091,,,1714743011
1111,12276977,2444,3262,,,,1714822971
1112,12276979,2219,1833,,,,1714663285
1113,12276982,,,,,,1714735028
1114,12276984,3179,3023,3698,,,1714733376
1115,12276985,2422,2366,,,,1714817065
1116,12276988,2617,4304,4541,,,1714753014
1117,12295110,4534,2227,,,,1714734572
1118,12295121,99779,2698,,,,1714739686
1119,12295137,4029,2772,,,,1714735364
1120,12295180,3633,2574,,,,1714740544
1121,12295181,3448,2742,83019,,,1714645746
1122,12295203,,,,,,
1123,12295353,4050,4402,,,,1714656950
1124,12295374,3332,3738,2111,,,1714738726
1125,12295414,1216,2805,,,,1714746961
1126,12295438,1844,2514,2726,,,1714743891
1127,12295535,2311,4232,,,,1714656894
1128,12295588,2601,2181,2520,,,1714657854
1129,12295739,2146,3079,,,,1714744900
1130,12295981,1739,1125,,,,1714671159
1131,12296111,2697,2002,,,,1714671634
1132,12296133,2460,4169,,,,1714665282
1133,12296180,3463,57596,,,,1714606139
1134,12296279,2003,3214,,,,1714675515
1135,12296445,2193,2002,,,,1714664993
1136,12297011,2471,2942,3528,,,1714698561
1137,12297602,4513,3651,1826,,,1714661382
1138,12297637,2558,3786,,,,1714657402
1139,12297684,1849,418,,,,1714654016
1140,12297829,2804,4165,3689,,,1714745818
1141,12297842,1558,5416,2498,,,1714659474
1142,12298084,3124,3387,3110,,,1714661546
1143,12298085,2732,4011,60957,,,1714668259
1144,12298215,1500,2282,,,,1714656700
1145,12298247,2301,1640,,,,1714657540
1146,12298341,3066,2844,,,,1714654828
1147,12298342,3547,3099,,,,1714665526
1148,12298430,4298,3893,3700,,,1714661220
1149,12298435,2527,2528,,,,1714665088
1150,12298441,,,,,,1714680000
1151,12298510,1960,3213,,,,1714671145
1152,12298511,2202,1838,,,,1714666520
1153,12298534,2729,4915,,,,1714671218
1154,12298542,2140,2403,,,,1714683534
1155,12298543,1453,1975,,,,1714685170
1156,12298547,2148,1678,,,,1714664891
1157,12298549,2008,3036,,,,1714732602
1158,12298550,2602,2306,2433,,,1714741889
1159,12298551,2586,2723,,,,1714726529
1160,12298553,2309,3253,,,,1714734068
1161,12298582,,,,,,1714664232
1162,12298585,1900,1941,,,,1714662614
1163,12298586,2987,2613,,,,1714668609
1164,12298595,1806,,,,,1714670699
1165,12298599,3041,2222,,,,1714665963
1166,12298644,1834,4127,,,,1714666458
1167,12298718,2490,2191,,,,1714661750
1168,12298737,1995,2114,2928,,,1714668601
1169,12298767,2038,2472,,,,1714661060
1170,12298795,2109,4221,,,,1714663420
1171,12298800,1686,2549,,,,1714679654
1172,12298801,2451,1464,,,,1714682678
1173,12298802,2296,2170,,,,1714665442
1174,12298803,2260,2213,,,,1714667605
1175,12298804,2829,2087,,,,1714670611
1176,12298806,1945,2481,,,,1714674373
1177,12298945,3251,2675,,,,1714673903
1178,12298993,2059,4451,3866,,,1714668993
1179,12298994,2842,1746,,,,1714677099
1180,12298995,2623,2846,,,,1714661783
1181,12298996,1828,2169,,,,1714666721
1182,12298997,5700,6032,,,,1714670871
1183,12298998,4583,2865,2351,,,1714666213
1184,12298999,2394,1840,,,,1714661318
1185,12299034,3621,4274,,,,1714669468
1186,12299042,2238,3390,,,,1714677586
1187,12299454,1509,1441,,,,1714677178
1188,12299478,2046,2106,4016,,,1714684295
1189,12299479,3857,1769,1377,,,1714680300
1190,12299492,2980,3133,,,,1714697873
1191,12299493,1936,2573,,,,1714682660
1192,12299494,1737,4040,,,,1714682285
1193,12299503,2326,4910,,,,1714690122
1194,12299621,2798,2584,2527,,,1714718094
1195,12299627,1631,2107,,,,1714700632
1196,12299628,,,,,,
1197,12299649,2560,3408,3428,,,1714708757
1198,12299654,,,,,,
1199,12299656,5528,2390,7302,,,1714684578
1200,12299857,1754,2614,3331,,,1714708291
1201,12299916,3095,3830,,,,1714733206
1202,12299933,2184,2939,3215,,,1714736092
1203,12299952,3740,3256,,,,1714725577
1204,12299979,2317,3892,2782,,,1714735504
1205,12300022,2380,2211,,,,1714724190
1206,12300065,4394,3242,3101,,,1714736481
