,match_id,city,stadium,venue_id,country
547,12298211,Yecla,Court 3,39668,Spain
548,12298213,Yecla,Court 2,39665,Spain
549,12298214,Yecla,Court 1,39667,Spain
550,12298215,Yecla,Court 1,39667,Spain
551,12298221,Kursumlijska Banja,Court 2,39050,Serbia
552,12298225,Kursumlijska Banja,Court 1,39048,Serbia
553,12298245,Wiesbaden,Centre Court,44225,Germany
554,12298247,Wiesbaden,Centre Court,44225,Germany
555,12298275,Hammamet,Court 5,18337,Tunisia
556,12298276,Hammamet,Court 3,18292,Tunisia
557,12298277,Hammamet,Court 4,18290,Tunisia
558,12298278,Hammamet,Court 3,18292,Tunisia
559,12298279,Hammamet,Court 4,18290,Tunisia
560,12298336,Nottingham,Court 1,17202,England
561,12298337,Nottingham,Court 6,23510,England
562,12298341,Nottingham,Court 1,17202,England
563,12298343,Sabadell,Court 3,18546,Spain
564,12298345,Sabadell,Court 2,23734,Spain
565,12298371,Antalya,Court 5,18121,Turkey
566,12298372,Antalya,Court 21,28266,Turkey
567,12298375,Antalya,Court 22,28265,Turkey
568,12298376,Antalya,Court 1,17286,Turkey
569,12298406,Osijek,Court 5,34773,Croatia
570,12298407,Osijek,Court 8,34774,Croatia
571,12298410,Kursumlijska Banja,Court 3,39051,Serbia
572,12298411,Kursumlijska Banja,Court 4,39044,Serbia
573,12298430,Wiesbaden,Court 3,21333,Germany
574,12298434,Osijek,Court 7,34770,Croatia
575,12298436,Yecla,Court 2,39665,Spain
576,12298438,Yecla,Court 1,39667,Spain
577,12298445,Monastir,Court 6,23890,Tunisia
578,12298447,Monastir,Court 5,23362,Tunisia
579,12298448,Monastir,Centre Court,34777,Tunisia
580,12298449,Monastir,Court 2,23360,Tunisia
581,12298450,Monastir,Court 1,23881,Tunisia
582,12298451,Monastir,Court 3,23363,Tunisia
583,12298452,Monastir,Court 4,23364,Tunisia
584,12298457,Varberg,Court 3,25156,Sweden
585,12298492,Osijek,Court 4,34775,Croatia
586,12298541,Porto Alegre,Indoor 2,44264,Brazil
587,12298630,Xalapa,Court 3,44232,Mexico
588,12298718,"Boca Raton, FL",Court 11,37879,USA
589,12298767,"Boca Raton, FL",Stadium,44256,USA
590,12298791,Porto Alegre,Indoor 2,44264,Brazil
591,12260078,Madrid,Manolo Santana,21462,Spain
592,12260081,Madrid,Manolo Santana,21462,Spain
593,12260084,Madrid,Manolo Santana,21462,Spain
594,12261592,Madrid,Manolo Santana,21462,Spain
595,12261593,Madrid,Manolo Santana,21462,Spain
596,12261594,Madrid,Manolo Santana,21462,Spain
597,12276773,Guangzhou,Court 6,41623,China
598,12276774,Guangzhou,Court 2,41517,China
599,12276775,Guangzhou,Center Court,41518,China
600,12276783,Guangzhou,Center Court,41518,China
601,12276806,Porto Alegre,Indoor 2,44264,Brazil
602,12276807,Porto Alegre,Indoor 2,44264,Brazil
603,12276813,Porto Alegre,Indoor 1,44263,Brazil
604,12276814,Porto Alegre,Indoor 2,44264,Brazil
605,12276815,Porto Alegre,Indoor 1,44263,Brazil
606,12276816,Porto Alegre,Indoor 1,44263,Brazil
607,12276818,Porto Alegre,Indoor 2,44264,Brazil
608,12276819,Porto Alegre,Indoor 1,44263,Brazil
609,12276824,Porto Alegre,Indoor 1,44263,Brazil
610,12276828,Porto Alegre,Indoor 2,44264,Brazil
611,12276829,Porto Alegre,Indoor 1,44263,Brazil
612,12276830,Porto Alegre,Indoor 2,44264,Brazil
613,12276832,Aix-en-Provence,Court Eiffage,39317,France
614,12276833,Aix-en-Provence,Court Nissan,21546,France
615,12276834,Aix-en-Provence,Court Nissan,21546,France
616,12276835,Aix-en-Provence,COURT CREDIT AGRICOLE,39312,France
617,12276836,Aix-en-Provence,COURT CREDIT AGRICOLE,39312,France
618,12276838,Aix-en-Provence,Court Eiffage,39317,France
619,12276839,Aix-en-Provence,Court Nissan,21546,France
620,12276841,Aix-en-Provence,COURT CREDIT AGRICOLE,39312,France
621,12276844,Aix-en-Provence,Court 5,29612,France
622,12276846,Aix-en-Provence,Court 5,29612,France
623,12276855,Cagliari,Campo Centrale,31785,Italy
624,12276856,Cagliari,Campo Centrale,31785,Italy
625,12276857,Cagliari,Campo Centrale,31785,Italy
626,12276858,Cagliari,Campo Centrale,31785,Italy
627,12276861,Cagliari,Campo 14,31783,Italy
628,12276862,Cagliari,Campo 2,31784,Italy
629,12276863,Cagliari,Campo 14,31783,Italy
630,12276864,Cagliari,Campo Centrale,31785,Italy
631,12276865,Cagliari,Campo Centrale,31785,Italy
632,12276866,Cagliari,Campo 14,31783,Italy
633,12276924,Saint Malo,Court 2,26629,France
634,12276925,Saint Malo,Court 1,26627,France
635,12276926,Saint Malo,Indoor 1,44247,France
636,12276927,Saint Malo,Central,29581,France
637,12276928,Saint Malo,Central,29581,France
638,12276929,Saint Malo,Central,29581,France
639,12276934,Saint Malo,Court 1,26627,France
640,12276937,Saint Malo,Court 1,26627,France
641,12276938,Saint Malo,Central,29581,France
642,12276974,Lleida,Centre Court,44253,Spain
643,12276975,Lleida,Centre Court,44253,Spain
644,12276976,Lleida,Court 2,44262,Spain
645,12276978,Lleida,Centre Court,44253,Spain
646,12276979,Lleida,Centre Court,44253,Spain
647,12276981,Lleida,Court 1,44254,Spain
648,12276982,Lleida,Centre Court,44253,Spain
649,12276983,Lleida,Centre Court,44253,Spain
650,12276984,Lleida,Centre Court,44253,Spain
651,12276986,Lleida,Court 1,44254,Spain
652,12276987,Lleida,Court 2,44262,Spain
653,12287005,Porto Alegre,Indoor 1,44263,Brazil
654,12287009,Porto Alegre,Indoor 2,44264,Brazil
655,12287012,Porto Alegre,Indoor 2,44264,Brazil
656,12288414,Porto Alegre,Court 3,44228,Brazil
657,12288415,Porto Alegre,Indoor 2,44264,Brazil
658,12288416,Porto Alegre,Court 2,44229,Brazil
659,12288417,Porto Alegre,Indoor 1,44263,Brazil
660,12288418,Porto Alegre,Court 2,44229,Brazil
661,12288419,Porto Alegre,Indoor 1,44263,Brazil
662,12288420,Porto Alegre,Indoor 1,44263,Brazil
663,12288421,Porto Alegre,Indoor 2,44264,Brazil
664,12288918,Cagliari,Campo 14,31783,Italy
665,12288919,Cagliari,Campo 2,31784,Italy
666,12288922,Cagliari,Campo Centrale,31785,Italy
667,12288925,Cagliari,Campo Centrale,31785,Italy
668,12288926,Aix-en-Provence,COURT CREDIT AGRICOLE,39312,France
669,12288931,Aix-en-Provence,COURT CREDIT AGRICOLE,39312,France
670,12288932,Aix-en-Provence,COURT CREDIT AGRICOLE,39312,France
671,12289660,Anapoima,Court 1,34126,Colombia
672,12289664,Anapoima,Court 1,34126,Colombia
673,12289667,Anapoima,Court 6,34128,Colombia
674,12289670,Anapoima,Court 2,34125,Colombia
675,12289671,Anapoima,Court 6,34128,Colombia
676,12289677,Anapoima,Court 2,34125,Colombia
677,12289691,Anapoima,Court 7,34131,Colombia
678,12291698,Lleida,Centre Court,44253,Spain
679,12291704,Lleida,Centre Court,44253,Spain
680,12292820,Anapoima,Court 6,34128,Colombia
681,12292823,Anapoima,Court 3,34124,Colombia
682,12292824,Anapoima,Court 3,34124,Colombia
683,12292828,Anapoima,Court 1,34126,Colombia
684,12292930,Anapoima,Court 2,34125,Colombia
685,12292931,Anapoima,Court 1,34126,Colombia
686,12292932,Anapoima,Court 3,34124,Colombia
687,12292933,Anapoima,Court 7,34131,Colombia
688,12292934,Anapoima,Court 6,34128,Colombia
689,12292935,Anapoima,Court 7,34131,Colombia
690,12292936,Anapoima,Court 2,34125,Colombia
691,12292937,Anapoima,Court 7,34131,Colombia
692,12293472,Kursumlijska Banja,Court 2,39050,Serbia
693,12293474,Orange Park,Court 1,21195,USA
694,12293477,Orange Park,Court 1,21195,USA
695,12293483,Santa Margherita Di Pula,Court 11,18590,Italy
696,12293486,Nottingham,Court 2,17205,England
697,12293487,Orange Park,Court 2,21201,USA
698,12293490,Santa Margherita Di Pula,Court 11,18590,Italy
699,12293495,Yecla,Court 2,39665,Spain
700,12293496,Yecla,Court 1,39667,Spain
701,12293497,Osijek,Court 5,34773,Croatia
702,12293501,Yecla,Court 3,39668,Spain
703,12293505,Osijek,Court 4,34775,Croatia
704,12293507,Osijek,Court 6,34771,Croatia
705,12293508,Osijek,Court 7,34770,Croatia
706,12293509,Santa Margherita Di Pula,Court 11,18590,Italy
707,12293510,Osijek,Court 8,34774,Croatia
708,12293516,Monastir,Centre Court,34777,Tunisia
709,12293524,Wiesbaden,Court 4,21334,Germany
710,12293528,Wiesbaden,Court 4,21334,Germany
711,12293530,Wiesbaden,Court 3,21333,Germany
712,12293531,Monastir,Court 3,23363,Tunisia
713,12293534,Monastir,Court 1,23881,Tunisia
714,12293535,Wiesbaden,Centre Court,44225,Germany
715,12293541,Monastir,Court 3,23363,Tunisia
716,12293558,Porto Alegre,Indoor 2,44264,Brazil
717,12293559,Porto Alegre,Indoor 1,44263,Brazil
718,12293564,Porto Alegre,Indoor 1,44263,Brazil
719,12293652,Xalapa,Court 5,44234,Mexico
720,12293653,Xalapa,Stadium,44258,Mexico
721,12293656,Xalapa,Court 5,44234,Mexico
722,12293657,Xalapa,Stadium,44258,Mexico
723,12293728,Kursumlijska Banja,Court 3,39051,Serbia
724,12293729,Kursumlijska Banja,Court 1,39048,Serbia
725,12293730,Kursumlijska Banja,Court 4,39044,Serbia
726,12293739,"Boca Raton, FL",Stadium,44256,USA
727,12293741,"Boca Raton, FL",Court 11,37879,USA
728,12293743,"Boca Raton, FL",Stadium,44256,USA
729,12293745,"Boca Raton, FL",Stadium,44256,USA
730,12293747,"Boca Raton, FL",Court 10,37861,USA
731,12293748,"Boca Raton, FL",Court 10,37861,USA
732,12293750,"Boca Raton, FL",Court 8,37293,USA
733,12293751,"Boca Raton, FL",Court 10,37861,USA
734,12293756,Bonita Springs,Championship Court,34729,USA
735,12293757,Bonita Springs,Court 2,32078,USA
736,12293758,Bonita Springs,Grandstand,25130,USA
737,12293759,Bonita Springs,Championship Court,34729,USA
738,12293760,Bonita Springs,Court 2,32078,USA
739,12293761,Bonita Springs,Championship Court,34729,USA
740,12295042,Yecla,Court 2,39665,Spain
741,12295043,Yecla,Court 1,39667,Spain
742,12295101,Santa Margherita Di Pula,Court 11,18590,Italy
743,12295104,Santa Margherita Di Pula,Court 12,19221,Italy
744,12295105,Santa Margherita Di Pula,Court 12,19221,Italy
745,12295106,Santa Margherita Di Pula,Court 12,19221,Italy
746,12295110,Santa Margherita Di Pula,Court 8,34403,Italy
747,12295121,Santa Margherita Di Pula,Court 8,34403,Italy
748,12295130,Hammamet,Court 6,18336,Tunisia
749,12295137,Santa Margherita Di Pula,Court 6,34381,Italy
750,12295143,Nottingham,Court 1,17202,England
751,12295148,Hammamet,Court 5,18337,Tunisia
752,12295151,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
753,12295152,Kursumlijska Banja,Court 4,39044,Serbia
754,12295162,Kursumlijska Banja,Court 3,39051,Serbia
755,12295172,Hammamet,Court 6,18336,Tunisia
756,12295180,Santa Margherita Di Pula,Court 4,34380,Italy
757,12295181,Santa Margherita Di Pula,Court 8,34403,Italy
758,12295220,Monastir,Court 6,23890,Tunisia
759,12295223,Monastir,Court 2,23360,Tunisia
760,12295300,Osijek,Court 5,34773,Croatia
761,12295352,Nottingham,Court 2,17205,England
762,12295353,Nottingham,Court 5,17221,England
763,12295369,Yecla,Court 3,39668,Spain
764,12295374,Santa Margherita Di Pula,Court 7,34378,Italy
765,12295430,Antalya,Court 21,28266,Turkey
766,12295438,Santa Margherita Di Pula,Court 6,34381,Italy
767,12295516,Monastir,Court 5,23362,Tunisia
768,12295525,Antalya,Court 20,28269,Turkey
769,12295535,Nottingham,Court 6,23510,England
770,12295539,Nottingham,Court 2,17205,England
771,12295550,Nottingham,Court 5,17221,England
772,12295555,Varberg,Court 3,25156,Sweden
773,12295558,Varberg,Court 2,25155,Sweden
774,12295588,Nottingham,Show Court,44196,England
775,12295590,Aix-en-Provence,Court Nissan,21546,France
776,12295614,Wiesbaden,Court 4,21334,Germany
777,12295720,Cagliari,Campo 14,31783,Italy
778,12295735,Nottingham,Court 4,17207,England
779,12295739,Santa Margherita Di Pula,Court 7,34378,Italy
780,12295812,Varberg,Court 1,25157,Sweden
781,12295817,Antalya,Court 2,31437,Turkey
782,12295840,Osijek,Court 8,34774,Croatia
783,12295842,Wiesbaden,Court 4,21334,Germany
784,12295981,Anapoima,Court 6,34128,Colombia
785,12296103,Orange Park,Court 3,21200,USA
786,12296104,Orange Park,Court 1,21195,USA
787,12296105,Orange Park,Court 4,21199,USA
788,12296106,Orange Park,Court 3,21200,USA
789,12296107,Orange Park,Court 2,21201,USA
790,12296108,Orange Park,Court 3,21200,USA
791,12296109,Orange Park,Court 4,21199,USA
792,12296111,Anapoima,Court 2,34125,Colombia
793,12296133,Anapoima,Court 3,34124,Colombia
794,12296151,"Boca Raton, FL",Court 11,37879,USA
795,12296152,"Boca Raton, FL",Court 8,37293,USA
796,12296153,"Boca Raton, FL",Court 10,37861,USA
797,12296154,"Boca Raton, FL",Court 8,37293,USA
798,12296155,"Boca Raton, FL",Court 12,44271,USA
799,12296156,"Boca Raton, FL",Court 7,37296,USA
800,12296157,"Boca Raton, FL",Court 11,37879,USA
801,12296158,"Boca Raton, FL",Court 7,37296,USA
802,12296178,Bonita Springs,Championship Court,34729,USA
803,12296179,Bonita Springs,Court 2,32078,USA
804,12296180,Bonita Springs,Championship Court,34729,USA
805,12296181,Bonita Springs,Court 2,32078,USA
806,12296182,Bonita Springs,Championship Court,34729,USA
807,12296183,Bonita Springs,Grandstand,25130,USA
808,12296184,Bonita Springs,Grandstand,25130,USA
809,12296185,Bonita Springs,Grandstand,25130,USA
810,12296279,Anapoima,Court 6,34128,Colombia
811,12296445,Anapoima,Court 2,34125,Colombia
812,12297011,Xalapa,Court 3,44232,Mexico
813,12297018,Gifu,Centre Court,44244,Japan
814,12297020,Gifu,Court B3,44242,Japan
815,12297021,Xalapa,Court 3,44232,Mexico
816,12297022,Xalapa,Stadium,44258,Mexico
817,12297023,Xalapa,Court 3,44232,Mexico
818,12297024,Xalapa,Stadium,44258,Mexico
819,12297025,Xalapa,Court 3,44232,Mexico
820,12297026,Xalapa,Court 5,44234,Mexico
821,12297034,Gifu,Centre Court,44244,Japan
822,12297159,Gifu,Court B6,44246,Japan
823,12297170,Gifu,Centre Court,44244,Japan
824,12297278,Gifu,Court B1,44243,Japan
825,12297336,Gifu,Court B4,44245,Japan
826,12297534,Kursumlijska Banja,Court 3,39051,Serbia
827,12297556,Osijek,Court 1,39280,Croatia
828,12297572,Gifu,Court B6,44246,Japan
829,12297576,Sabadell,Court 3,18546,Spain
830,12297589,Varberg,Court 4,25158,Sweden
831,12297590,Sabadell,Court 2,23734,Spain
832,12297602,Osijek,Court 7,34770,Croatia
833,12297633,Sabadell,Court 4,18547,Spain
834,12297637,Kursumlijska Banja,Court 4,39044,Serbia
835,12297638,Kursumlijska Banja,Court 1,39048,Serbia
836,12297639,Kursumlijska Banja,Court 2,39050,Serbia
837,12297640,Kursumlijska Banja,Court 3,39051,Serbia
838,12297641,Kursumlijska Banja,Court 1,39048,Serbia
839,12297668,Monastir,Court 4,23364,Tunisia
840,12297671,Lopota,Court 2,44182,Georgia
841,12297674,Lopota,Center Court,44179,Georgia
842,12297681,Sabadell,Court 5,18633,Spain
843,12297684,Sabadell,Court 5,18633,Spain
844,12297685,Sabadell,Court 4,18547,Spain
845,12297726,Osijek,Court 5,34773,Croatia
846,12297727,Osijek,Court 6,34771,Croatia
847,12297740,Monastir,Centre Court,34777,Tunisia
848,12297741,Monastir,Court 6,23890,Tunisia
849,12297748,Lopota,Court 4,44198,Georgia
850,12297768,Monastir,Centre Court,34777,Tunisia
851,12297824,Antalya,Court 21,28266,Turkey
852,12297825,Antalya,Court 4,18123,Turkey
853,12297826,Antalya,Court 20,28269,Turkey
854,12297827,Antalya,Court 4,18123,Turkey
855,12297828,Antalya,Court 5,18121,Turkey
856,12297829,Santa Margherita Di Pula,Court 11,18590,Italy
857,12297842,Nottingham,Court 4,17207,England
858,12297843,Nottingham,Show Court,44196,England
859,12297844,Nottingham,Show Court,44196,England
860,12297878,Antalya,Court 2,31437,Turkey
861,12297879,Osijek,Court 6,34771,Croatia
862,12297880,Osijek,Court 4,34775,Croatia
863,12297881,Osijek,Court 6,34771,Croatia
864,12297903,Osijek,Court 8,34774,Croatia
865,12297924,Lopota,Court 3,44180,Georgia
866,12297964,Antalya,Court 3,18122,Turkey
867,12297965,Antalya,Court 22,28265,Turkey
868,12297966,Antalya,Court 1,17286,Turkey
869,12297967,Antalya,Court 3,18122,Turkey
870,12297978,Osijek,Court 4,34775,Croatia
871,12297986,Nottingham,Court 6,23510,England
872,12297990,Aix-en-Provence,Court Eiffage,39317,France
873,12298012,Monastir,Court 2,23360,Tunisia
874,12298013,Monastir,Court 6,23890,Tunisia
875,12298014,Monastir,Court 1,23881,Tunisia
876,12298044,Monastir,Court 3,23363,Tunisia
877,12298084,Osijek,Court 4,34775,Croatia
878,12298085,Wiesbaden,Centre Court,44225,Germany
879,12298086,Osijek,Court 7,34770,Croatia
880,12298087,Wiesbaden,Centre Court,44225,Germany
881,12298088,Wiesbaden,Court 3,21333,Germany
882,12298097,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
883,12298098,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
884,12298099,Kursumlijska Banja,Court 2,39050,Serbia
885,12298100,Kursumlijska Banja,Court 4,39044,Serbia
886,12298101,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
887,12298103,Kursumlijska Banja,Court 4,39044,Serbia
888,12298149,Varberg,Court 4,25158,Sweden
889,12298150,Varberg,Court 3,25156,Sweden
890,12298151,Varberg,Court 1,25157,Sweden
891,12298152,Varberg,Court 4,25158,Sweden
892,12298153,Varberg,Court 2,25155,Sweden
893,12298187,Varberg,Court 2,25155,Sweden
894,12298211,Yecla,Court 3,39668,Spain
895,12298213,Yecla,Court 2,39665,Spain
896,12298214,Yecla,Court 1,39667,Spain
897,12298215,Yecla,Court 1,39667,Spain
898,12298221,Kursumlijska Banja,Court 2,39050,Serbia
899,12298225,Kursumlijska Banja,Court 1,39048,Serbia
900,12298245,Wiesbaden,Centre Court,44225,Germany
901,12298247,Wiesbaden,Centre Court,44225,Germany
902,12298275,Hammamet,Court 5,18337,Tunisia
903,12298276,Hammamet,Court 3,18292,Tunisia
904,12298277,Hammamet,Court 4,18290,Tunisia
905,12298278,Hammamet,Court 3,18292,Tunisia
906,12298279,Hammamet,Court 4,18290,Tunisia
907,12298336,Nottingham,Court 1,17202,England
908,12298337,Nottingham,Court 6,23510,England
909,12298341,Nottingham,Court 1,17202,England
910,12298342,Nottingham,Court 5,17221,England
911,12298343,Sabadell,Court 3,18546,Spain
912,12298345,Sabadell,Court 2,23734,Spain
913,12298371,Antalya,Court 5,18121,Turkey
914,12298372,Antalya,Court 21,28266,Turkey
915,12298375,Antalya,Court 22,28265,Turkey
916,12298376,Antalya,Court 1,17286,Turkey
917,12298406,Osijek,Court 5,34773,Croatia
918,12298407,Osijek,Court 8,34774,Croatia
919,12298410,Kursumlijska Banja,Court 3,39051,Serbia
920,12298411,Kursumlijska Banja,Court 4,39044,Serbia
921,12298430,Wiesbaden,Court 3,21333,Germany
922,12298434,Osijek,Court 7,34770,Croatia
923,12298435,Orange Park,Court 1,21195,USA
924,12298436,Yecla,Court 2,39665,Spain
925,12298438,Yecla,Court 1,39667,Spain
926,12298441,Anapoima,Court 2,34125,Colombia
927,12298445,Monastir,Court 6,23890,Tunisia
928,12298447,Monastir,Court 5,23362,Tunisia
929,12298448,Monastir,Centre Court,34777,Tunisia
930,12298449,Monastir,Court 2,23360,Tunisia
931,12298450,Monastir,Court 1,23881,Tunisia
932,12298451,Monastir,Court 3,23363,Tunisia
933,12298452,Monastir,Court 4,23364,Tunisia
934,12298457,Varberg,Court 3,25156,Sweden
935,12298492,Osijek,Court 4,34775,Croatia
936,12298510,Orange Park,Court 3,21200,USA
937,12298511,Yecla,Court 1,39667,Spain
938,12298534,Orange Park,Court 1,21195,USA
939,12298541,Porto Alegre,Indoor 2,44264,Brazil
940,12298542,Porto Alegre,Indoor 1,44263,Brazil
941,12298543,Porto Alegre,Indoor 2,44264,Brazil
942,12298547,Orange Park,Court 4,21199,USA
943,12298549,Santa Margherita Di Pula,Court 12,19221,Italy
944,12298550,Santa Margherita Di Pula,Court 12,19221,Italy
945,12298551,Santa Margherita Di Pula,Court 12,19221,Italy
946,12298553,Santa Margherita Di Pula,Court 11,18590,Italy
947,12298582,Orange Park,Court 2,21201,USA
948,12298585,Bonita Springs,Grandstand,25130,USA
949,12298586,"Boca Raton, FL",Court 10,37861,USA
950,12298595,Anapoima,Court 1,34126,Colombia
951,12298599,Anapoima,Court 6,34128,Colombia
952,12298630,Xalapa,Court 3,44232,Mexico
953,12298644,Bonita Springs,Court 2,32078,USA
954,12298718,"Boca Raton, FL",Court 11,37879,USA
955,12298737,Bonita Springs,Championship Court,34729,USA
956,12298767,"Boca Raton, FL",Stadium,44256,USA
957,12298791,Porto Alegre,Indoor 2,44264,Brazil
958,12298795,Orange Park,Court 3,21200,USA
959,12298800,Anapoima,Court 3,34124,Colombia
960,12298801,Anapoima,Court 7,34131,Colombia
961,12298802,Anapoima,Court 1,34126,Colombia
962,12298803,Orange Park,Court 2,21201,USA
963,12298804,Orange Park,Court 4,21199,USA
964,12298806,Bonita Springs,Championship Court,34729,USA
965,12298945,Anapoima,Court 3,34124,Colombia
966,12298993,Anapoima,Court 7,34131,Colombia
967,12298994,Anapoima,Court 7,34131,Colombia
968,12298995,"Boca Raton, FL",Court 10,37861,USA
969,12298996,"Boca Raton, FL",Stadium,44256,USA
970,12298997,"Boca Raton, FL",Court 7,37296,USA
971,12298998,"Boca Raton, FL",Court 8,37293,USA
972,12298999,"Boca Raton, FL",Court 7,37296,USA
973,12299034,Bonita Springs,Grandstand,25130,USA
974,12299042,Anapoima,Court 1,34126,Colombia
975,12299454,Anapoima,Court 2,34125,Colombia
976,12299478,Bonita Springs,Court 2,32078,USA
977,12299479,Bonita Springs,Grandstand,25130,USA
